39.85025763511658,84.02018904685974,128.30703783035278,172.6273741722107,216.941015958786,261.2894968986511,305.5733788013458,349.73404836654663,393.88208198547363,437.9829502105713,482.05109691619873,526.1769728660583,570.2258288860321,614.2718749046326,657.862918138504,701.458304643631,745.019537448883,788.5496056079865,832.0669844150543,875.6026787757874
1.191988330078125,1.161758740234375,0.9990611938476562,0.9257448120117188,0.886508544921875,0.8887339111328125,0.8395798583984375,0.828744873046875,0.8159135131835937,0.810222119140625,0.8089759155273437,0.8076644165039063,0.8049853637695312,0.8058094482421875,0.8059051147460937,0.8055955444335937,0.8057620971679688,0.80455615234375,0.8049209838867187,0.8048191772460938
2978,2984,3297,3381,3464,3461,3537,3574,3600,3616,3600,3616,3599,3600,3611,3610,3610,3612,3612,3602
42.570709228515625,86.24216532707214,129.99898624420166,173.74046230316162,217.4768466949463,263.00725769996643,308.5858054161072,353.8378999233246,399.6633858680725,446.0441949367523,491.8364944458008,542.7917671203613,590.0871474742889,635.0858540534973,679.7551939487457,724.513777256012,769.243744134903,813.8528945446014,862.904013633728,909.5565683841705
1.383892578125,1.14606748046875,1.0535863037109374,0.9486000122070313,0.9980058715820312,0.908175927734375,0.8797914306640625,0.8659484130859375,0.8672599365234375,0.8598442260742187,0.85171923828125,0.8508285278320312,0.852347021484375,0.8483700927734374,0.8467838989257812,0.8453786987304688,0.8459885131835938,0.8457451904296875,0.8459952026367188,0.8450560424804687
2485,2975,3179,3338,3259,3429,3471,3490,3500,3497,3514,3520,3524,3529,3542,3538,3539,3541,3540,3542
44.808019399642944,90.70044422149658,134.6949851512909,178.52626299858093,226.5615622997284,273.1469655036926,326.26820397377014,376.00704050064087,422.5023739337921,470.3331320285797,516.5995538234711,566.1278722286224,612.5701773166656,660.9086756706238,710.3209438323975,754.4898679256439,799.0419497489929,842.8452365398407,886.6075673103333,930.3278348445892
1.3101525634765625,1.110548193359375,0.9176991455078125,0.8889920654296875,0.8632484252929687,0.8354663940429687,0.8561454223632813,0.8073810791015625,0.8099136840820312,0.8034539184570313,0.8006720825195313,0.7986913696289063,0.796401806640625,0.7963535766601563,0.7952811645507812,0.7939534057617188,0.795574853515625,0.794820361328125,0.794854638671875,0.7944361938476563
2619,3023,3377,3442,3494,3542,3538,3577,3573,3603,3612,3605,3606,3610,3622,3614,3619,3617,3619,3614
117.05351066589355,273.05690741539,411.30565428733826,549.4916961193085,687.8043184280396,826.4666900634766,970.365504026413,1113.5699582099915,1256.1002168655396,1398.5373075008392,1543.3975849151611,1683.2174594402313,1822.668298482895,1961.775818824768,2100.603631258011,2245.926839828491,2385.0092375278473,2524.213214635849,2663.495500564575,2804.5236246585846
-1.0503457972962375e+29,-1.5981898559249073e+29,-1.8835156341386344e+29,-2.0325469026780637e+29,-2.1106722153598297e+29,-2.1516952271241737e+29,-2.173283121870504e+29,-2.1846825379797587e+29,-2.190727863419104e+29,-2.1939576489815994e+29,-2.1956963744524023e+29,-2.196643708067465e+29,-2.1971680917309814e+29,-2.197466125795439e+29,-2.197634292212651e+29,-2.1977657072849462e+29,-2.1977972747559482e+29,-2.1978076038181508e+29,-2.1978146832877507e+29,-2.197819054763514e+29
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
